date,store_nbr,transactions,month_day
2017-08-16,47,3734,08-16
2017-08-16,48,2783,08-16
2017-08-16,49,2908,08-16
2017-08-16,50,2310,08-16
2017-08-16,51,1690,08-16
2017-08-16,53,1353,08-16
2017-08-16,54,748,08-16
2017-08-16,1,1707,08-16
2017-08-16,2,1724,08-16
2017-08-16,3,2812,08-16
2017-08-16,4,1282,08-16
2017-08-16,5,1259,08-16
2017-08-16,6,1491,08-16
2017-08-16,7,1554,08-16
2017-08-16,8,2536,08-16
2017-08-16,9,1934,08-16
2017-08-16,10,793,08-16
2017-08-16,11,2259,08-16
2017-08-16,12,1179,08-16
2017-08-16,13,861,08-16
2017-08-16,14,1265,08-16
2017-08-16,15,1228,08-16
2017-08-16,16,730,08-16
2017-08-16,17,1327,08-16
2017-08-16,18,1133,08-16
2017-08-16,19,1023,08-16
2017-08-16,20,1432,08-16
2017-08-16,21,906,08-16
2017-08-16,22,626,08-16
2017-08-16,23,924,08-16
2017-08-16,24,2229,08-16
2017-08-16,25,739,08-16
2017-08-16,26,421,08-16
2017-08-16,27,1342,08-16
2017-08-16,28,1097,08-16
2017-08-16,29,1065,08-16
2017-08-16,30,707,08-16
2017-08-16,31,1328,08-16
2017-08-16,32,567,08-16
2017-08-16,33,846,08-16
2017-08-16,34,1992,08-16
2017-08-16,35,619,08-16
2017-08-16,36,1082,08-16
2017-08-16,37,1323,08-16
2017-08-16,38,1304,08-16
2017-08-16,39,1361,08-16
2017-08-16,40,1331,08-16
2017-08-16,41,968,08-16
2017-08-16,42,1000,08-16
2017-08-16,43,1103,08-16
2017-08-16,44,3611,08-16
2017-08-16,45,3270,08-16
2017-08-16,46,2964,08-16
2017-08-16,47,3379,08-16
2017-08-16,48,2699,08-16
2017-08-16,49,2581,08-16
2017-08-16,50,2237,08-16
2017-08-16,51,1428,08-16
2017-08-16,53,1247,08-16
2017-08-16,54,691,08-16
2017-08-16,1,1814,08-16
2017-08-16,2,1907,08-16
2017-08-16,3,3335,08-16
2017-08-16,4,1542,08-16
2017-08-16,5,1383,08-16
2017-08-16,6,1802,08-16
2017-08-16,7,1894,08-16
2017-08-16,8,2863,08-16
2017-08-16,9,1948,08-16
2017-08-16,10,809,08-16
2017-08-16,11,2382,08-16
2017-08-16,12,1096,08-16
2017-08-16,13,837,08-16
2017-08-16,14,1151,08-16
2017-08-16,15,1344,08-16
2017-08-16,16,666,08-16
2017-08-16,17,1269,08-16
2017-08-16,18,1095,08-16
2017-08-16,19,1114,08-16
2017-08-16,20,1320,08-16
2017-08-16,21,970,08-16
2017-08-16,22,663,08-16
2017-08-16,23,1087,08-16
2017-08-16,24,2347,08-16
2017-08-16,25,933,08-16
2017-08-16,26,480,08-16
2017-08-16,27,1460,08-16
2017-08-16,28,1009,08-16
2017-08-16,29,982,08-16
2017-08-16,30,636,08-16
2017-08-16,31,1296,08-16
2017-08-16,32,538,08-16
2017-08-16,33,782,08-16
2017-08-16,34,2289,08-16
2017-08-16,35,625,08-16
2017-08-16,36,936,08-16
2017-08-16,37,1510,08-16
2017-08-16,38,1456,08-16
2017-08-16,39,1381,08-16
2017-08-16,40,1272,08-16
2017-08-16,41,1017,08-16
2017-08-16,42,1046,08-16
2017-08-16,43,1151,08-16
2017-08-16,44,4204,08-16
2017-08-16,45,3776,08-16
2017-08-16,46,3283,08-16
2017-08-16,47,3697,08-16
2017-08-16,48,2894,08-16
2017-08-16,49,2963,08-16
2017-08-16,50,2548,08-16
2017-08-16,51,1712,08-16
2017-08-16,53,1307,08-16
2017-08-16,54,795,08-16
2017-08-16,1,1246,08-16
2017-08-16,2,1973,08-16
2017-08-16,3,3306,08-16
2017-08-16,4,1493,08-16
2017-08-16,5,1354,08-16
2017-08-16,6,1970,08-16
2017-08-16,7,1589,08-16
2017-08-16,8,2694,08-16
2017-08-16,9,2134,08-16
2017-08-16,10,1022,08-16
2017-08-16,11,2446,08-16
2017-08-16,12,1162,08-16
2017-08-16,13,1059,08-16
2017-08-16,14,1537,08-16
2017-08-16,15,1238,08-16
2017-08-16,16,884,08-16
2017-08-16,17,1619,08-16
2017-08-16,18,1165,08-16
2017-08-16,19,1547,08-16
2017-08-16,20,1629,08-16
2017-08-16,21,1229,08-16
2017-08-16,22,709,08-16
2017-08-16,23,958,08-16
2017-08-16,24,2206,08-16
2017-08-16,25,1021,08-16
2017-08-16,26,510,08-16
2017-08-16,27,1757,08-16
2017-08-16,28,1411,08-16
2017-08-16,29,1241,08-16
2017-08-16,30,682,08-16
2017-08-16,31,1510,08-16
2017-08-16,32,659,08-16
2017-08-16,33,917,08-16
2017-08-16,34,2368,08-16
2017-08-16,35,761,08-16
2017-08-16,36,1159,08-16
2017-08-16,37,1337,08-16
2017-08-16,38,1851,08-16
2017-08-16,39,1548,08-16
2017-08-16,40,1441,08-16
2017-08-16,41,1244,08-16
2017-08-16,42,1148,08-16
2017-08-16,43,1105,08-16
2017-08-16,44,4715,08-16
2017-08-16,45,4370,08-16
2017-08-16,46,3852,08-16
2017-08-16,47,4334,08-16
2017-08-16,48,3476,08-16
2017-08-16,49,3236,08-16
2017-08-16,50,2962,08-16
2017-08-16,51,1816,08-16
2017-08-16,53,1611,08-16
2017-08-16,54,935,08-16
2017-08-16,1,474,08-16
2017-08-16,2,1910,08-16
2017-08-16,3,3161,08-16
2017-08-16,4,1418,08-16
2017-08-16,5,1127,08-16
2017-08-16,6,1866,08-16
2017-08-16,7,1436,08-16
2017-08-16,8,2512,08-16
2017-08-16,9,1970,08-16
2017-08-16,10,818,08-16
2017-08-16,11,2182,08-16
2017-08-16,12,1098,08-16
2017-08-16,13,811,08-16
2017-08-16,14,916,08-16
2017-08-16,15,950,08-16
2017-08-16,16,939,08-16
2017-08-16,17,1604,08-16
2017-08-16,18,1131,08-16
2017-08-16,19,984,08-16
2017-08-16,20,1761,08-16
2017-08-16,21,1437,08-16
2017-08-16,22,673,08-16
2017-08-16,23,837,08-16
2017-08-16,24,1812,08-16
2017-08-16,25,779,08-16
2017-08-16,26,511,08-16
2017-08-16,27,1960,08-16
2017-08-16,28,1551,08-16
2017-08-16,29,1413,08-16
2017-08-16,30,645,08-16
2017-08-16,31,1566,08-16
2017-08-16,32,688,08-16
2017-08-16,33,872,08-16
2017-08-16,34,2104,08-16
2017-08-16,35,710,08-16
2017-08-16,36,1177,08-16
2017-08-16,37,941,08-16
2017-08-16,38,1625,08-16
2017-08-16,39,1332,08-16
2017-08-16,40,1165,08-16
2017-08-16,41,1311,08-16
2017-08-16,42,1051,08-16
2017-08-16,43,1336,08-16
2017-08-16,44,4642,08-16
2017-08-16,45,4111,08-16
2017-08-16,46,3904,08-16
2017-08-16,47,4202,08-16
2017-08-16,48,3724,08-16
2017-08-16,49,3029,08-16
2017-08-16,50,2630,08-16
2017-08-16,51,1865,08-16
2017-08-16,53,1638,08-16
2017-08-16,54,1094,08-16
2017-08-16,1,1749,08-16
2017-08-16,2,1765,08-16
2017-08-16,3,3034,08-16
2017-08-16,4,1319,08-16
2017-08-16,5,1304,08-16
2017-08-16,6,1543,08-16
2017-08-16,7,1686,08-16
2017-08-16,8,2565,08-16
2017-08-16,9,1941,08-16
2017-08-16,10,882,08-16
2017-08-16,11,2192,08-16
2017-08-16,12,1144,08-16
2017-08-16,13,852,08-16
2017-08-16,14,1372,08-16
2017-08-16,15,1344,08-16
2017-08-16,16,756,08-16
2017-08-16,17,1472,08-16
2017-08-16,18,1178,08-16
2017-08-16,19,1132,08-16
2017-08-16,20,1293,08-16
2017-08-16,21,963,08-16
2017-08-16,22,702,08-16
2017-08-16,23,918,08-16
2017-08-16,24,2235,08-16
2017-08-16,25,792,08-16
2017-08-16,26,450,08-16
2017-08-16,27,1503,08-16
2017-08-16,28,1010,08-16
2017-08-16,29,975,08-16
2017-08-16,30,690,08-16
2017-08-16,31,1271,08-16
2017-08-16,32,534,08-16
2017-08-16,33,870,08-16
2017-08-16,34,2123,08-16
2017-08-16,35,645,08-16
2017-08-16,36,1009,08-16
2017-08-16,37,1399,08-16
2017-08-16,38,1391,08-16
2017-08-16,39,1344,08-16
2017-08-16,40,1463,08-16
2017-08-16,41,998,08-16
2017-08-16,42,931,08-16
2017-08-16,43,1271,08-16
2017-08-16,44,3932,08-16
2017-08-16,45,3476,08-16
2017-08-16,46,3070,08-16
2017-08-16,47,3546,08-16
2017-08-16,48,2542,08-16
2017-08-16,49,2686,08-16
2017-08-16,50,2405,08-16
2017-08-16,51,1448,08-16
2017-08-16,53,1145,08-16
2017-08-16,54,812,08-16
2017-08-16,1,1662,08-16
2017-08-16,2,1667,08-16
2017-08-16,3,2708,08-16
2017-08-16,4,1183,08-16
2017-08-16,5,1274,08-16
2017-08-16,6,1509,08-16
2017-08-16,7,1619,08-16
2017-08-16,8,2435,08-16
2017-08-16,9,1860,08-16
2017-08-16,10,882,08-16
2017-08-16,11,2151,08-16
2017-08-16,12,1142,08-16
2017-08-16,13,873,08-16
2017-08-16,14,1336,08-16
2017-08-16,15,1322,08-16
2017-08-16,16,750,08-16
2017-08-16,17,1401,08-16
2017-08-16,18,1229,08-16
2017-08-16,19,1055,08-16
2017-08-16,20,1299,08-16
2017-08-16,21,909,08-16
2017-08-16,22,645,08-16
2017-08-16,23,949,08-16
2017-08-16,24,2153,08-16
2017-08-16,25,764,08-16
2017-08-16,26,425,08-16
2017-08-16,27,1351,08-16
2017-08-16,28,1198,08-16
2017-08-16,29,1083,08-16
2017-08-16,30,708,08-16
2017-08-16,31,1356,08-16
2017-08-16,32,525,08-16
2017-08-16,33,954,08-16
2017-08-16,34,1958,08-16
2017-08-16,35,630,08-16
2017-08-16,36,1114,08-16
2017-08-16,37,1338,08-16
2017-08-16,38,1260,08-16
2017-08-16,39,1369,08-16
2017-08-16,40,1415,08-16
2017-08-16,41,985,08-16
2017-08-16,42,868,08-16
2017-08-16,43,1154,08-16
2017-08-16,44,3584,08-16
2017-08-16,45,3141,08-16
2017-08-16,46,2730,08-16
2017-08-16,47,3324,08-16
2017-08-16,48,2214,08-16
2017-08-16,49,2032,08-16
2017-08-16,50,2260,08-16
2017-08-16,51,1506,08-16
2017-08-16,53,1098,08-16
2017-08-16,54,776,08-16
2017-08-16,1,1843,08-16
2017-08-16,2,1700,08-16
2017-08-16,3,2876,08-16
2017-08-16,4,1284,08-16
2017-08-16,5,1245,08-16
2017-08-16,6,1561,08-16
2017-08-16,7,1693,08-16
2017-08-16,8,2652,08-16
2017-08-16,9,1899,08-16
2017-08-16,10,779,08-16
2017-08-16,11,2272,08-16
2017-08-16,12,1111,08-16
2017-08-16,13,818,08-16
2017-08-16,14,1259,08-16
2017-08-16,15,1279,08-16
2017-08-16,16,654,08-16
2017-08-16,17,1282,08-16
2017-08-16,18,1099,08-16
2017-08-16,19,1147,08-16
2017-08-16,20,1185,08-16
2017-08-16,21,825,08-16
2017-08-16,22,650,08-16
2017-08-16,23,980,08-16
2017-08-16,24,2147,08-16
2017-08-16,25,897,08-16
2017-08-16,26,446,08-16
2017-08-16,27,1461,08-16
2017-08-16,28,966,08-16
2017-08-16,29,948,08-16
2017-08-16,30,689,08-16
2017-08-16,31,1120,08-16
2017-08-16,32,571,08-16
2017-08-16,33,822,08-16
2017-08-16,34,1891,08-16
2017-08-16,35,586,08-16
2017-08-16,36,937,08-16
2017-08-16,37,1461,08-16
2017-08-16,38,1399,08-16
2017-08-16,39,1285,08-16
2017-08-16,40,1297,08-16
2017-08-16,41,1004,08-16
2017-08-16,42,990,08-16
2017-08-16,43,1123,08-16
2017-08-16,44,3999,08-16
2017-08-16,45,3324,08-16
2017-08-16,46,2980,08-16
2017-08-16,47,3621,08-16
2017-08-16,48,2493,08-16
2017-08-16,49,2671,08-16
2017-08-16,50,2262,08-16
2017-08-16,51,1606,08-16
2017-08-16,53,1248,08-16
2017-08-16,54,669,08-16
2017-08-16,1,1697,08-16
2017-08-16,2,1736,08-16
2017-08-16,3,2851,08-16
2017-08-16,4,1392,08-16
2017-08-16,5,1205,08-16
2017-08-16,6,1549,08-16
2017-08-16,7,1715,08-16
2017-08-16,8,2480,08-16
2017-08-16,9,1887,08-16
2017-08-16,10,845,08-16
2017-08-16,11,2096,08-16
2017-08-16,12,1114,08-16
2017-08-16,13,783,08-16
2017-08-16,14,1252,08-16
2017-08-16,15,1310,08-16
2017-08-16,16,652,08-16
2017-08-16,17,1328,08-16
2017-08-16,18,1115,08-16
2017-08-16,19,1049,08-16
2017-08-16,20,1270,08-16
2017-08-16,21,884,08-16
2017-08-16,22,687,08-16
2017-08-16,23,1004,08-16
2017-08-16,24,2168,08-16
2017-08-16,25,974,08-16
2017-08-16,26,405,08-16
2017-08-16,27,1378,08-16
2017-08-16,28,1017,08-16
2017-08-16,29,908,08-16
2017-08-16,30,638,08-16
2017-08-16,31,1178,08-16
2017-08-16,32,540,08-16
2017-08-16,33,821,08-16
2017-08-16,34,2188,08-16
2017-08-16,35,617,08-16
2017-08-16,36,1023,08-16
2017-08-16,37,1436,08-16
2017-08-16,38,1288,08-16
2017-08-16,39,1365,08-16
2017-08-16,40,1215,08-16
2017-08-16,41,921,08-16
2017-08-16,42,988,08-16
2017-08-16,43,1087,08-16
2017-08-16,44,3751,08-16
2017-08-16,45,3284,08-16
2017-08-16,46,2794,08-16
2017-08-16,47,3486,08-16
2017-08-16,48,2458,08-16
2017-08-16,49,2645,08-16
2017-08-16,50,2165,08-16
2017-08-16,51,1474,08-16
2017-08-16,53,1142,08-16
2017-08-16,54,690,08-16
2017-08-16,1,515,08-16
2017-08-16,2,1630,08-16
2017-08-16,3,2956,08-16
2017-08-16,4,1288,08-16
2017-08-16,5,1202,08-16
2017-08-16,6,1719,08-16
2017-08-16,7,1472,08-16
2017-08-16,8,2299,08-16
2017-08-16,9,1976,08-16
2017-08-16,10,723,08-16
2017-08-16,11,2298,08-16
2017-08-16,12,981,08-16
2017-08-16,13,759,08-16
2017-08-16,14,1103,08-16
2017-08-16,15,987,08-16
2017-08-16,16,741,08-16
2017-08-16,17,1445,08-16
2017-08-16,18,866,08-16
2017-08-16,19,1060,08-16
2017-08-16,20,1508,08-16
2017-08-16,21,1029,08-16
2017-08-16,22,571,08-16
2017-08-16,23,921,08-16
2017-08-16,24,1998,08-16
2017-08-16,25,2068,08-16
2017-08-16,26,514,08-16
2017-08-16,27,1874,08-16
2017-08-16,28,1295,08-16
2017-08-16,29,1167,08-16
2017-08-16,30,590,08-16
2017-08-16,31,1237,08-16
2017-08-16,32,581,08-16
2017-08-16,33,780,08-16
2017-08-16,34,2374,08-16
2017-08-16,35,831,08-16
2017-08-16,36,1227,08-16
2017-08-16,37,1135,08-16
2017-08-16,38,1452,08-16
2017-08-16,39,1163,08-16
2017-08-16,40,1051,08-16
2017-08-16,41,1137,08-16
2017-08-16,42,1078,08-16
2017-08-16,43,1158,08-16
2017-08-16,44,4340,08-16
2017-08-16,45,3990,08-16
2017-08-16,46,3643,08-16
2017-08-16,47,3910,08-16
2017-08-16,48,3058,08-16
2017-08-16,49,3093,08-16
2017-08-16,50,2641,08-16
2017-08-16,51,1708,08-16
2017-08-16,53,1460,08-16
2017-08-16,54,823,08-16
2017-08-16,1,1001,08-16
2017-08-16,2,1674,08-16
2017-08-16,3,3030,08-16
2017-08-16,4,1352,08-16
2017-08-16,5,1133,08-16
2017-08-16,6,1545,08-16
2017-08-16,7,1563,08-16
2017-08-16,8,2358,08-16
2017-08-16,9,1882,08-16
2017-08-16,10,991,08-16
2017-08-16,11,2217,08-16
2017-08-16,12,1082,08-16
2017-08-16,13,982,08-16
2017-08-16,14,1458,08-16
2017-08-16,15,1067,08-16
2017-08-16,16,753,08-16
2017-08-16,17,1468,08-16
2017-08-16,18,944,08-16
2017-08-16,19,1508,08-16
2017-08-16,20,1487,08-16
2017-08-16,21,1167,08-16
2017-08-16,22,746,08-16
2017-08-16,23,835,08-16
2017-08-16,24,1980,08-16
2017-08-16,25,1929,08-16
2017-08-16,26,410,08-16
2017-08-16,27,1700,08-16
2017-08-16,28,1250,08-16
2017-08-16,29,1080,08-16
2017-08-16,30,630,08-16
2017-08-16,31,1306,08-16
2017-08-16,32,686,08-16
2017-08-16,33,882,08-16
2017-08-16,34,1946,08-16
2017-08-16,35,904,08-16
2017-08-16,36,1342,08-16
2017-08-16,37,1121,08-16
2017-08-16,38,1560,08-16
2017-08-16,39,1297,08-16
2017-08-16,40,1254,08-16
2017-08-16,41,1162,08-16
2017-08-16,42,994,08-16
2017-08-16,43,1153,08-16
2017-08-16,44,4000,08-16
2017-08-16,45,3871,08-16
2017-08-16,46,3509,08-16
2017-08-16,47,3922,08-16
2017-08-16,48,3019,08-16
2017-08-16,49,2835,08-16
2017-08-16,50,2746,08-16
2017-08-16,51,1499,08-16
2017-08-16,53,1504,08-16
2017-08-16,54,951,08-16
2017-08-16,1,423,08-16
2017-08-16,2,1600,08-16
2017-08-16,3,2896,08-16
2017-08-16,4,1283,08-16
2017-08-16,5,1008,08-16
2017-08-16,6,1627,08-16
2017-08-16,7,1352,08-16
2017-08-16,8,2240,08-16
2017-08-16,9,1812,08-16
2017-08-16,10,778,08-16
2017-08-16,11,1934,08-16
2017-08-16,12,1057,08-16
2017-08-16,13,683,08-16
2017-08-16,14,822,08-16
2017-08-16,15,882,08-16
2017-08-16,16,796,08-16
2017-08-16,17,1472,08-16
2017-08-16,18,957,08-16
2017-08-16,19,937,08-16
2017-08-16,20,1586,08-16
2017-08-16,21,1200,08-16
2017-08-16,22,633,08-16
2017-08-16,23,776,08-16
2017-08-16,24,1620,08-16
2017-08-16,25,1006,08-16
2017-08-16,26,429,08-16
2017-08-16,27,1772,08-16
2017-08-16,28,1471,08-16
2017-08-16,29,1244,08-16
2017-08-16,30,593,08-16
2017-08-16,31,1360,08-16
2017-08-16,32,529,08-16
2017-08-16,33,834,08-16
2017-08-16,34,2049,08-16
2017-08-16,35,709,08-16
2017-08-16,36,1156,08-16
2017-08-16,37,874,08-16
2017-08-16,38,1392,08-16
2017-08-16,39,1102,08-16
2017-08-16,40,1128,08-16
2017-08-16,41,1253,08-16
2017-08-16,42,897,08-16
2017-08-16,43,1326,08-16
2017-08-16,44,4044,08-16
2017-08-16,45,3707,08-16
2017-08-16,46,3332,08-16
2017-08-16,47,3597,08-16
2017-08-16,48,3059,08-16
2017-08-16,49,2841,08-16
2017-08-16,50,2347,08-16
2017-08-16,51,1567,08-16
2017-08-16,53,1476,08-16
2017-08-16,54,1004,08-16
2017-08-16,1,1776,08-16
2017-08-16,2,1789,08-16
2017-08-16,3,2938,08-16
2017-08-16,4,1348,08-16
2017-08-16,5,1361,08-16
2017-08-16,6,1601,08-16
2017-08-16,7,1646,08-16
2017-08-16,8,2633,08-16
2017-08-16,9,1999,08-16
2017-08-16,10,864,08-16
2017-08-16,11,2308,08-16
2017-08-16,12,1106,08-16
2017-08-16,13,846,08-16
2017-08-16,14,1295,08-16
2017-08-16,15,1415,08-16
2017-08-16,16,836,08-16
2017-08-16,17,1500,08-16
2017-08-16,19,1140,08-16
2017-08-16,20,1426,08-16
2017-08-16,21,917,08-16
2017-08-16,22,702,08-16
2017-08-16,23,978,08-16
2017-08-16,24,2122,08-16
2017-08-16,25,840,08-16
2017-08-16,26,494,08-16
2017-08-16,27,1480,08-16
2017-08-16,28,1200,08-16
2017-08-16,29,1115,08-16
2017-08-16,30,677,08-16
2017-08-16,31,1274,08-16
2017-08-16,32,584,08-16
2017-08-16,33,895,08-16
2017-08-16,34,2227,08-16
2017-08-16,35,662,08-16
2017-08-16,36,1086,08-16
2017-08-16,37,1331,08-16
2017-08-16,38,1301,08-16
2017-08-16,39,1287,08-16
2017-08-16,40,1506,08-16
2017-08-16,41,1047,08-16
2017-08-16,42,972,08-16
2017-08-16,43,1274,08-16
2017-08-16,44,3857,08-16
2017-08-16,45,3625,08-16
2017-08-16,46,3042,08-16
2017-08-16,47,3578,08-16
2017-08-16,48,2643,08-16
2017-08-16,49,2831,08-16
2017-08-16,50,2385,08-16
2017-08-16,51,1489,08-16
2017-08-16,53,1248,08-16
2017-08-16,54,883,08-16
2017-08-16,1,1648,08-16
2017-08-16,2,1798,08-16
2017-08-16,3,2908,08-16
2017-08-16,4,1344,08-16
2017-08-16,5,1254,08-16
2017-08-16,6,1598,08-16
2017-08-16,7,1724,08-16
2017-08-16,8,2601,08-16
2017-08-16,9,2119,08-16
2017-08-16,10,989,08-16
2017-08-16,11,2375,08-16
2017-08-16,12,1115,08-16
2017-08-16,13,852,08-16
2017-08-16,14,1302,08-16
2017-08-16,15,1458,08-16
2017-08-16,16,732,08-16
2017-08-16,17,1530,08-16
2017-08-16,19,1053,08-16
2017-08-16,20,1349,08-16
2017-08-16,21,1025,08-16
2017-08-16,22,649,08-16
2017-08-16,23,973,08-16
2017-08-16,24,2244,08-16
2017-08-16,25,817,08-16
2017-08-16,26,528,08-16
2017-08-16,27,1402,08-16
2017-08-16,28,1261,08-16
2017-08-16,29,1204,08-16
2017-08-16,30,724,08-16
2017-08-16,31,1305,08-16
2017-08-16,32,605,08-16
2017-08-16,33,999,08-16
2017-08-16,34,2169,08-16
2017-08-16,35,673,08-16
2017-08-16,36,1222,08-16
2017-08-16,37,1358,08-16
2017-08-16,38,1356,08-16
2017-08-16,39,1446,08-16
2017-08-16,40,1517,08-16
2017-08-16,41,973,08-16
2017-08-16,42,927,08-16
2017-08-16,43,1157,08-16
2017-08-16,44,3941,08-16
2017-08-16,45,3482,08-16
2017-08-16,46,2877,08-16
2017-08-16,47,3570,08-16
2017-08-16,48,2504,08-16
2017-08-16,49,2631,08-16
2017-08-16,50,2280,08-16
2017-08-16,51,1481,08-16
2017-08-16,53,1210,08-16
2017-08-16,54,804,08-16
2017-08-16,1,1807,08-16
2017-08-16,2,1827,08-16
2017-08-16,3,3056,08-16
2017-08-16,4,1424,08-16
2017-08-16,5,1287,08-16
2017-08-16,6,1742,08-16
2017-08-16,7,1762,08-16
2017-08-16,8,2714,08-16
2017-08-16,9,1934,08-16
2017-08-16,10,876,08-16
2017-08-16,11,2270,08-16
2017-08-16,12,1152,08-16
2017-08-16,13,814,08-16
2017-08-16,14,1273,08-16
2017-08-16,15,1342,08-16
2017-08-16,16,683,08-16
2017-08-16,17,1438,08-16
2017-08-16,19,1144,08-16
2017-08-16,20,1250,08-16
2017-08-16,21,915,08-16
2017-08-16,22,663,08-16
2017-08-16,23,1050,08-16
2017-08-16,24,2394,08-16
2017-08-16,25,779,08-16
2017-08-16,26,498,08-16
2017-08-16,27,1537,08-16
2017-08-16,28,1080,08-16
2017-08-16,29,1007,08-16
2017-08-16,30,684,08-16
2017-08-16,31,1237,08-16
2017-08-16,32,570,08-16
2017-08-16,33,820,08-16
2017-08-16,34,2000,08-16
2017-08-16,35,639,08-16
2017-08-16,36,942,08-16
2017-08-16,37,1507,08-16
2017-08-16,38,1415,08-16
2017-08-16,39,1229,08-16
2017-08-16,40,1292,08-16
2017-08-16,41,1123,08-16
2017-08-16,42,1012,08-16
2017-08-16,43,1043,08-16
2017-08-16,44,4256,08-16
2017-08-16,45,3606,08-16
2017-08-16,46,3143,08-16
2017-08-16,47,3716,08-16
2017-08-16,48,2644,08-16
2017-08-16,49,2810,08-16
2017-08-16,50,2287,08-16
2017-08-16,51,1739,08-16
2017-08-16,53,1294,08-16
2017-08-16,54,679,08-16
2017-08-16,1,1580,08-16
2017-08-16,2,1622,08-16
2017-08-16,3,2722,08-16
2017-08-16,4,1197,08-16
2017-08-16,5,1214,08-16
2017-08-16,6,1523,08-16
2017-08-16,7,1648,08-16
2017-08-16,8,2480,08-16
2017-08-16,9,1826,08-16
2017-08-16,10,824,08-16
2017-08-16,11,2097,08-16
2017-08-16,12,1097,08-16
2017-08-16,13,726,08-16
2017-08-16,14,1240,08-16
2017-08-16,15,1279,08-16
2017-08-16,16,647,08-16
2017-08-16,17,1360,08-16
2017-08-16,19,951,08-16
2017-08-16,20,1268,08-16
2017-08-16,21,843,08-16
2017-08-16,22,713,08-16
2017-08-16,23,925,08-16
2017-08-16,24,2117,08-16
2017-08-16,25,777,08-16
2017-08-16,26,437,08-16
2017-08-16,27,1360,08-16
2017-08-16,28,1061,08-16
2017-08-16,29,1007,08-16
2017-08-16,30,644,08-16
2017-08-16,31,1274,08-16
2017-08-16,32,567,08-16
2017-08-16,33,836,08-16
2017-08-16,34,1982,08-16
2017-08-16,35,708,08-16
2017-08-16,36,1002,08-16
2017-08-16,37,1306,08-16
2017-08-16,38,1299,08-16
2017-08-16,39,1345,08-16
2017-08-16,40,1263,08-16
2017-08-16,41,914,08-16
2017-08-16,42,916,08-16
2017-08-16,43,1019,08-16
2017-08-16,44,3776,08-16
2017-08-16,45,3221,08-16
2017-08-16,46,2870,08-16
2017-08-16,47,3243,08-16
2017-08-16,48,2395,08-16
2017-08-16,49,2596,08-16
2017-08-16,50,2158,08-16
2017-08-16,51,1436,08-16
2017-08-16,53,1139,08-16
2017-08-16,54,709,08-16
2017-08-16,1,1654,08-16
2017-08-16,2,1856,08-16
2017-08-16,3,3138,08-16
2017-08-16,4,1450,08-16
2017-08-16,5,1294,08-16
2017-08-16,6,1640,08-16
2017-08-16,7,1852,08-16
2017-08-16,8,2711,08-16
2017-08-16,9,1802,08-16
2017-08-16,10,777,08-16
2017-08-16,11,2236,08-16
2017-08-16,12,1044,08-16
2017-08-16,13,836,08-16
2017-08-16,14,1154,08-16
2017-08-16,15,1336,08-16
2017-08-16,16,709,08-16
2017-08-16,17,1348,08-16
2017-08-16,19,1145,08-16
2017-08-16,20,1253,08-16
2017-08-16,21,883,08-16
2017-08-16,22,634,08-16
2017-08-16,23,1092,08-16
2017-08-16,24,2452,08-16
2017-08-16,25,999,08-16
2017-08-16,26,550,08-16
2017-08-16,27,1543,08-16
2017-08-16,28,1079,08-16
2017-08-16,29,999,08-16
2017-08-16,30,655,08-16
2017-08-16,31,1189,08-16
2017-08-16,32,563,08-16
2017-08-16,33,769,08-16
2017-08-16,34,2317,08-16
2017-08-16,35,572,08-16
2017-08-16,36,1051,08-16
2017-08-16,37,1410,08-16
2017-08-16,38,1440,08-16
2017-08-16,39,1339,08-16
2017-08-16,40,1315,08-16
2017-08-16,41,1163,08-16
2017-08-16,42,1001,08-16
2017-08-16,43,1099,08-16
2017-08-16,44,4185,08-16
2017-08-16,45,3754,08-16
2017-08-16,46,3114,08-16
2017-08-16,47,3688,08-16
2017-08-16,48,2651,08-16
2017-08-16,49,2931,08-16
2017-08-16,50,2538,08-16
2017-08-16,51,1767,08-16
2017-08-16,53,1292,08-16
2017-08-16,54,752,08-16
2017-08-16,1,1191,08-16
2017-08-16,2,1982,08-16
2017-08-16,3,3454,08-16
2017-08-16,4,1502,08-16
2017-08-16,5,1337,08-16
2017-08-16,6,1985,08-16
2017-08-16,7,1761,08-16
2017-08-16,8,2753,08-16
2017-08-16,9,2239,08-16
2017-08-16,10,1078,08-16
2017-08-16,11,2419,08-16
2017-08-16,12,1132,08-16
2017-08-16,13,1045,08-16
2017-08-16,14,1463,08-16
2017-08-16,15,1165,08-16
2017-08-16,16,821,08-16
2017-08-16,17,1633,08-16
2017-08-16,19,1565,08-16
2017-08-16,20,1621,08-16
2017-08-16,21,1174,08-16
2017-08-16,22,659,08-16
2017-08-16,23,986,08-16
2017-08-16,24,2354,08-16
2017-08-16,25,980,08-16
2017-08-16,26,520,08-16
2017-08-16,27,1856,08-16
2017-08-16,28,1345,08-16
2017-08-16,29,1251,08-16
2017-08-16,30,694,08-16
2017-08-16,31,1453,08-16
2017-08-16,32,650,08-16
2017-08-16,33,967,08-16
2017-08-16,34,2459,08-16
2017-08-16,35,718,08-16
2017-08-16,36,1183,08-16
2017-08-16,37,1216,08-16
2017-08-16,38,1612,08-16
2017-08-16,39,1571,08-16
2017-08-16,40,1393,08-16
